period,portfolio,n,ann_return,ann_vol,sharpe,t_stat,hit,max_drawdown,mean_period,total_return,turnover
all,G1,116,0.23858611706431954,0.24242501377917944,1.0086253844871933,3.1359437612264998,0.6637931034482759,-0.30221357576970176,0.020376335227694838,6.912007233679593,0.6485098873767011
all,G2,116,0.147256422295863,0.19200370248765233,0.8155717693568908,2.5357156792633484,0.6724137931034483,-0.2670447142998543,0.013049399946744058,2.7732722605064417,0.8342673534931214
all,G3,116,0.13030708084712428,0.18254258725077144,0.7665726166082927,2.3833711222745575,0.6551724137931034,-0.2750911878267317,0.011661012395939287,2.267625926134235,0.8596755338232139
all,G4,116,0.12181045922557354,0.1790149411841899,0.7358917356433445,2.2879803867936346,0.6293103448275862,-0.29519550360961677,0.010977967981177063,2.0377709187044917,0.8703085862851265
all,G5,116,0.1215749586139494,0.17721083433920712,0.7419414888795386,2.306789833997512,0.6896551724137931,-0.3091552170591634,0.010956672522934717,2.031611931870589,0.8681863381957559
all,G6,116,0.11341722148706213,0.17291935240102566,0.7126230469582436,2.215635093648883,0.6379310344827587,-0.3086320381263601,0.010268859648838767,1.8250536432779239,0.8755553784242971
all,G7,116,0.1523867493041251,0.1612977046260946,0.9648185047445985,2.9997426370624134,0.6637931034482759,-0.24991581670383078,0.012968584183007045,2.9395789398458323,0.8648356306939504
all,G8,116,0.14500935588500763,0.16798262511407053,0.8944002281827624,2.780803317809918,0.646551724137931,-0.26475753893551923,0.012520308186063677,2.7024341355939803,0.8542477513749447
all,G9,116,0.14280337601630766,0.16798778555352678,0.8822914188199755,2.7431554995404834,0.646551724137931,-0.2470542722510981,0.012351181805037248,2.634053432922494,0.8209007654786051
all,G10,116,0.23511811666651972,0.2264720904651572,1.0520933630790092,3.271091198892305,0.6724137931034483,-0.2659079886854794,0.01985581527508507,6.700437893108094,0.6390858047463017
all,universe,116,0.17964159043869832,0.17475568903633137,1.0396581386255679,3.2324285148631433,0.6982758620689655,-0.2715154651321965,0.015140514531478405,3.9383750298633364,
all,long_short,116,-0.05557379853599409,0.1986200203082083,-0.18817193738779572,-0.5850503290566886,0.49137931034482757,-0.514887885764194,-0.0031145595021165743,-0.4246162433099897,
all,long_short_gross,116,-0.02578169359915694,0.1986090012830045,-0.03258874156073146,-0.10132251513336384,0.5258620689655172,-0.44376502450247446,-0.000539368117870568,-0.2231376061030187,
all,top_minus_universe,116,0.050155778897857495,0.1235090522872771,0.45813329367687816,1.4243942956547666,0.5862068965517241,-0.1629817827286355,0.004715300743606669,0.6049174178331922,
all,bottom_minus_universe,116,0.057826617943310454,0.11535431900564226,0.5446683652263081,1.6934427668973315,0.5086206896551724,-0.1184267776834419,0.005235820696216435,0.7218953193309443,
train,G1,73,0.2037407022143607,0.2695602041667068,0.8244660000463195,2.033497101095458,0.6712328767123288,-0.30221357576970176,0.018520268608416168,2.089646214008241,0.660113812648347
train,G2,73,0.11505101295431452,0.21289937026837333,0.6205449805481585,1.5305378499211901,0.6575342465753424,-0.2670447142998543,0.011009469631825246,0.9395887097467894,0.8362088808125991
train,G3,73,0.10504733490106011,0.20025507847841487,0.602278609318727,1.4854849151240053,0.6438356164383562,-0.2750911878267317,0.010050779181249355,0.8361170458994021,0.8558636739452412
train,G4,73,0.11079245443511465,0.205062808190741,0.6186900106098451,1.525962675211781,0.6301369863013698,-0.29519550360961677,0.010572525914601182,0.8949609688232558,0.8717707546440319
train,G5,73,0.10180793556899603,0.2005060715496521,0.5894174977238326,1.4537637366356095,0.684931506849315,-0.3091552170591634,0.00984848224760264,0.8036165033629492,0.8734452137019192
train,G6,73,0.10298091682656074,0.1937658939246002,0.6076697779323577,1.4987819167550234,0.6438356164383562,-0.3086320381263601,0.009812139811002214,0.815328912639331,0.877729148202563
train,G7,73,0.1578455875819691,0.18273210418172073,0.8975166469135756,2.2136722431017595,0.6712328767123288,-0.24991581670383078,0.013667092119053346,1.438979163303416,0.8610146632246602
train,G8,73,0.1506561798121091,0.19326517996685336,0.8265252601623484,2.0385761455631632,0.6712328767123288,-0.26475753893551923,0.013311546096035548,1.3482927833571559,0.858552161464994
train,G9,73,0.1705582132004797,0.18770202105434539,0.9375290140698604,2.312360403214731,0.684931506849315,-0.2470542722510981,0.01466467422816672,1.6064987274694271,0.8244504240052186
train,G10,73,0.23206187820986957,0.23292898004292964,1.0182894605917885,2.511551314515245,0.7123287671232876,-0.2659079886854794,0.01976576045367586,2.5591626107338423,0.6584807758719926
train,universe,73,0.16940136655943738,0.19828374782581012,0.8939804773499744,2.2049504879824937,0.684931506849315,-0.2715154651321965,0.014771816627671644,1.59086757135929,
train,long_short,73,-0.031812539973699705,0.17917343932640528,-0.0934265755400802,-0.23043117668327795,0.5205479452054794,-0.28915186969427753,-0.0013949634053336986,-0.1785395200684492,
train,long_short_gross,73,-0.000576310158638571,0.1790192411925099,0.08326875458294289,0.20537750622430823,0.5616438356164384,-0.266284755470809,0.0012422257717069807,-0.003500755442869652,
train,top_minus_universe,73,0.05638586254000155,0.10098304857026663,0.5934394609839053,1.463683673454849,0.6164383561643836,-0.1629817827286355,0.0049939438260042145,0.39611340763551883,
train,bottom_minus_universe,73,0.03880247301823503,0.11879687784740273,0.3786414641865751,0.9338969948241438,0.5342465753424658,-0.11506590243214987,0.003748451980744524,0.2605950488858575,
test,G1,43,0.3000675910204391,0.19015540759403868,1.484722354887655,2.810534057455913,0.6511627906976745,-0.16042622360297887,0.02352733204647025,1.5608133377236224,0.6288102002876286
test,G2,43,0.2040749841868077,0.1516737902354805,1.306425119262706,2.4730228376480334,0.6976744186046512,-0.09726843326886203,0.01651253745811786,0.9453981359785479,0.830971272229822
test,G3,43,0.17451910323966136,0.1494854893853487,1.1555367032634611,2.187395676013801,0.6744186046511628,-0.1172461920236072,0.014394664132505914,0.7796392302069299,0.8661468308253532
test,G4,43,0.14076627835746303,0.12509875222806724,1.1190784622273813,2.118381339582804,0.627906976744186,-0.09260999539580472,0.011666276605829142,0.6030783581737327,0.8678263004665194
test,G5,43,0.15594837611549983,0.13037744756359076,1.181617131878649,2.2367651305887475,0.6976744186046512,-0.10475366066933123,0.012838018804312424,0.6808517366180502,0.8592584797783156
test,G6,43,0.13136128638577915,0.13227657551651695,1.0019208184860298,1.8966054993104517,0.627906976744186,-0.09326719582689746,0.011044221234003148,0.556221367713766,0.8718650250797993
test,G7,43,0.1431782882709982,0.11818494376571949,1.1963701723779057,2.2646921855278,0.6511627906976745,-0.10107171154408745,0.01178274512878891,0.6152573171268778,0.8713223894208847
test,G8,43,0.1354862715183196,0.11488153823998361,1.1675028728037142,2.2100472693702695,0.6046511627906976,-0.08596310734742507,0.011177043827274219,0.5766492840389874,0.8469402644778843
test,G9,43,0.09718332253588136,0.12872380108544582,0.7852743467446052,1.486500347156932,0.5813953488372093,-0.1299381591723653,0.008423624900654665,0.39422797127190146,0.814874601003192
test,G10,43,0.2403239847712415,0.21777337640960245,1.1025424340593306,2.0870791434594937,0.6046511627906976,-0.1615221586986788,0.020008699041663493,1.1635532666826895,0.6061594584166403
test,universe,43,0.19723191240985294,0.1273300070231081,1.4858816613214794,2.812728589116708,0.7209302325581395,-0.09843119880314821,0.01576644353096429,0.9060700301530407,
test,long_short,43,-0.09458497033568924,0.22982018323156628,-0.31505712271811487,-0.5963935078692412,0.4418604651162791,-0.3305802947530224,-0.006033873805957269,-0.2995600266272642,
test,long_short_gross,43,-0.06712515232842109,0.22997348305370188,-0.18596584829998883,-0.3520276693148781,0.46511627906976744,-0.29584394590481233,-0.003563934488548732,-0.22040844672969206,
test,top_minus_universe,43,0.03966314529601078,0.15582781476911553,0.3266879292622924,0.6184102693199472,0.5348837209302325,-0.15445412266844716,0.004242255510699202,0.14956092324283765,
test,bottom_minus_universe,43,0.09092461012170006,0.11007778220055296,0.8460441364670195,1.6015357024993142,0.46511627906976744,-0.11842677768344201,0.007760888515505958,0.3659385072571839,
