period,portfolio,n,ann_return,ann_vol,sharpe,t_stat,hit,max_drawdown,mean_period,total_return,turnover
all,G1,118,0.17867569071094813,0.2571999158554144,0.7719908031326281,2.420820047255346,0.6610169491525424,-0.3924400999636194,0.016546330800572148,4.035518685590326,0.8543923384216793
all,G2,118,0.13154442908348574,0.19364874565420243,0.7373952641606993,2.3123348503475527,0.6610169491525424,-0.2759031703234114,0.011899638996339057,2.371093821729926,0.8945672930189027
all,G3,118,0.15988071203931242,0.1861751640956012,0.8958768320469037,2.8093036679844516,0.652542372881356,-0.30187164505570663,0.013899168017981639,3.2992996023242567,0.9001952863727534
all,G4,118,0.12556471021986426,0.1812270661198909,0.7487582003160668,2.3479669116738973,0.652542372881356,-0.3305327073453308,0.011307937656374197,2.199948122053146,0.8983168677746003
all,G5,118,0.14578999077020272,0.17343585098915942,0.8779239370949926,2.753006717516262,0.6610169491525424,-0.2997918081309515,0.012688623761151945,2.8124082744889054,0.8972667587243504
all,G6,118,0.14153786181220318,0.1661856906027755,0.8839711244872682,2.771969576153084,0.6694915254237288,-0.24903798478033123,0.012241945982985728,2.675542803131677,0.8950731801916582
all,G7,118,0.15231069141343578,0.1667318827051424,0.9383438776361172,2.9424724504270747,0.6949152542372882,-0.223009276177786,0.013037653445259466,3.031199721537056,0.8922342267928837
all,G8,118,0.13427994705672863,0.1636584190067459,0.8560790231898251,2.6845051171116894,0.6271186440677966,-0.2771561896189413,0.01167537829000718,2.452093103341552,0.8948458344751532
all,G9,118,0.17580302208112086,0.16737900043769716,1.0568969431402115,3.3142328865246298,0.6694915254237288,-0.2262438032941949,0.014741862825705523,3.9161292478966425,0.9008487293222373
all,G10,118,0.23654453027541122,0.2085638860599357,1.1293460598495242,3.541419885934667,0.6694915254237288,-0.2711731122282187,0.01962840024572446,7.067320553156941,0.855163501515339
all,universe,118,0.18557706313285682,0.17397787383288982,1.0727670009576413,3.3639984458546617,0.7033898305084746,-0.2715154651321964,0.015553143495391344,4.333057357479966,
all,long_short,118,-0.026578778594582575,0.21412594995784592,-0.018802013035810947,-0.05895962737010454,0.4745762711864407,-0.6254605357499947,-0.0003354999085344018,-0.23271277936486368,
all,long_short_gross,118,0.014289526230474303,0.21410861284092028,0.17282509454007147,0.5419474582257789,0.5169491525423728,-0.49202490331641,0.0030836117713396345,0.14972088037262,
all,top_minus_universe,118,0.042502425583164305,0.12171671912216692,0.4017778441342427,1.2599008377773513,0.5423728813559322,-0.283891226084246,0.004075256750333115,0.5057674176527442,
all,bottom_minus_universe,118,0.0037832107258641834,0.1295224335323938,0.09201686022359096,0.2885478156097832,0.5084745762711864,-0.30627484037345,0.0009931873051808025,0.037829360270774215,
train,G1,75,0.19305596274314474,0.2962959709730864,0.7477436236797288,1.8693590591993223,0.6666666666666666,-0.3924400999636194,0.018462785251426618,2.0139087382058403,0.8590554088301987
train,G2,75,0.17382313050240406,0.2177252248756976,0.8485439742539043,2.121359935634761,0.68,-0.2759031703234114,0.015395785634279123,1.7228056598930803,0.8976120181405897
train,G3,75,0.17006094089175283,0.21140446282010994,0.8551379882479393,2.137844970619849,0.6533333333333333,-0.30187164505570663,0.01506499892021876,1.6687200101958601,0.9031255512133932
train,G4,75,0.13675227018639502,0.20548545205066274,0.7328892326466238,1.8322230816165597,0.68,-0.3305327073453308,0.012549839606121235,1.2279807734957071,0.8978467940367636
train,G5,75,0.12815809963468228,0.19269118034334773,0.7281443884531622,1.8203609711329058,0.6666666666666666,-0.2997918081309515,0.01169225013928541,1.1247717623537312,0.8907492730425502
train,G6,75,0.16855679655573108,0.1828794310003511,0.9486604395815157,2.3716510989537896,0.72,-0.24903798478033123,0.014457540116934214,1.647350295341627,0.8996576204950065
train,G7,75,0.14268844364353828,0.17944738223763418,0.8368615028135078,2.09215375703377,0.7066666666666667,-0.223009276177786,0.012514383831278043,1.3017013387456555,0.8934212669464947
train,G8,75,0.11977782084558641,0.17749116787424338,0.7299555629275316,1.8248889073188292,0.6666666666666666,-0.2771561896189413,0.010796722113359029,1.0280288696294893,0.8985992763062673
train,G9,75,0.14319516071314564,0.1809986393233398,0.833087239462123,2.082718098655308,0.6533333333333333,-0.2262438032941949,0.012565638065023471,1.3080879759313464,0.9054399092970522
train,G10,75,0.13663754998091826,0.2027405388406298,0.7362611909650947,1.8406529774127371,0.6666666666666666,-0.2711731122282187,0.012439165881975597,1.2265758570606713,0.8747684540482861
train,universe,75,0.17828214958010902,0.1964953214200649,0.939350425921617,2.348376064804043,0.6933333333333334,-0.2715154651321964,0.015381496988961917,1.7880985132623812,
train,long_short,75,-0.12426104975004337,0.18984064678415358,-0.5979651564626746,-1.4949128911566867,0.4266666666666667,-0.5782175971349608,-0.009459841004771813,-0.5636432845089521,
train,long_short_gross,75,-0.08664433520764603,0.18985315585970644,-0.3787470322658945,-0.9468675806647363,0.48,-0.46373438892296504,-0.005992193279014845,-0.43245599336565255,
train,top_minus_universe,75,-0.03826505949797421,0.08571077856123745,-0.4119432103700877,-1.0298580259252195,0.49333333333333335,-0.283891226084246,-0.0029423311069863207,-0.21639677273423086,
train,bottom_minus_universe,75,0.02853155977712407,0.13587645254778757,0.2721255850904126,0.6803139627260316,0.52,-0.24969183231654335,0.0030812882624646986,0.19223025632664825,
test,G1,43,0.15400739016829612,0.1714179576765315,0.9243146658087416,1.7496994232689511,0.6511627906976745,-0.14168043340733472,0.013203677688616685,0.6707601732453039,0.8462590760812375
test,G2,43,0.06141419541571058,0.14220848052240156,0.4895664837348315,0.9267343967686096,0.627906976744186,-0.13400244581504916,0.005801708813885451,0.23809564207469136,0.8892567259461923
test,G3,43,0.14233601534831175,0.1331670941076333,1.069249916900673,2.0240574256111605,0.6511627906976745,-0.11132401832350747,0.011865742025707587,0.6109968771166554,0.8950843593251253
test,G4,43,0.10631438093385581,0.13040732557551896,0.8412254048592507,1.5924139907848043,0.6046511627906976,-0.1307529854748738,0.009141829604489839,0.4362548187668691,0.8991367638289662
test,G5,43,0.17720532738476868,0.13533868677534977,1.2791450905803892,2.421382576795473,0.6511627906976745,-0.09881121345025234,0.01442648472952381,0.7942671970874093,0.9086344663088848
test,G6,43,0.09589829995014876,0.13311503072513614,0.7552148752113376,1.4295986859033925,0.5813953488372093,-0.10236701729104136,0.008377537609819756,0.38838551498050466,0.8870770633834929
test,G7,43,0.16928799716612408,0.1438390976056897,1.1638281860837456,2.203091199676192,0.6744186046511628,-0.11075581943569413,0.013950333004529393,0.7513999986348865,0.8901638079203058
test,G8,43,0.16002527345292195,0.13806484865230398,1.1479751663301656,2.1730819176146117,0.5581395348837209,-0.11210303242744357,0.013207918132998151,0.7021913026180109,0.8882991336069311
test,G9,43,0.23491879393083037,0.14157835869210975,1.5712234998576833,2.9742780821531043,0.6976744186046512,-0.08968418570054904,0.018537603687360262,1.1299574795943021,0.8928408572731417
test,G10,43,0.4322724018820394,0.21381148681551435,1.8053901399132697,3.417548377659664,0.6744186046511628,-0.09869654462538047,0.032167762508077145,2.623195916534687,0.8209688168648498
test,universe,43,0.19840900097510628,0.12762929611450352,1.490491047379826,2.8214540161019617,0.7209302325581395,-0.09841615108851665,0.01585252693683803,0.9127937309645866,
test,long_short,43,0.17058929740310314,0.2435796060172048,0.7675050684186642,1.452863646162254,0.5581395348837209,-0.1707696468086366,0.015579048515135505,0.7583944360101822,
test,long_short_gross,43,0.2177574715675492,0.24362659797409553,0.9315980007916241,1.763486553875468,0.5813953488372093,-0.16753887757786756,0.01891350430102768,1.0257827885289466,
test,top_minus_universe,43,0.19994516165436305,0.15947038891364715,1.227706461297246,2.324010823084617,0.627906976744186,-0.12606578585189776,0.016315235571239112,0.9215942013240892,
test,bottom_minus_universe,43,-0.03796591456932219,0.11810126312162592,-0.26914353105539024,-0.5094804815762036,0.4883720930232558,-0.2768060013451009,-0.002648849248221345,-0.1295059366565603,
