period,portfolio,n,ann_return,ann_vol,sharpe,t_stat,hit,max_drawdown,mean_period,total_return,turnover
test,G1,190,0.22428517056417574,0.22101478978107902,1.0272167417908777,1.963528537808219,0.5473684210526316,-0.2655718244627603,0.004365963312432996,1.094640324146261,0.8507368421052632
test,G2,190,0.08428904706016649,0.17686141999091637,0.5473645785029441,1.0462893825134914,0.5526315789473685,-0.23420922003316758,0.0018616860885915406,0.3440476989083696,0.8957615467239527
test,G3,190,0.06572167389317585,0.15789135202220375,0.4829826435730014,0.9232230797448492,0.5473684210526316,-0.21227769906216487,0.001466515049942295,0.2618455075817099,0.8953276047261008
test,G4,190,0.02588045986282217,0.14825830663080758,0.2469442406577618,0.4720348141265098,0.5526315789473685,-0.20775037234671545,0.0007040679798490459,0.09785717827258833,0.8856111707841032
test,G5,190,0.09687406593277181,0.1446822029455497,0.7120978211787378,1.3611775750050596,0.5894736842105263,-0.19486075072894138,0.001981305413093575,0.4019310462465693,0.8891084854994628
test,G6,190,0.08943612210183804,0.1376991563251488,0.6914644138683028,1.3217367418897175,0.5684210526315789,-0.18033591422810447,0.0018310397388178622,0.3675069672746838,0.8846595059076262
test,G7,190,0.060119670737360575,0.14626549227510552,0.47257487198284087,0.9033285864983303,0.531578947368421,-0.1598549169537492,0.0013292576209118308,0.23777833895585987,0.8879785177228786
test,G8,190,0.047107241635641284,0.14875006202967317,0.38382250546917035,0.7336781151247977,0.5210526315789473,-0.19988397199992503,0.0010979542595562243,0.1831631486598686,0.8974930182599355
test,G9,190,0.08389184507697589,0.1547399307580835,0.5984740013493663,1.1439852301638092,0.5368421052631579,-0.2108957339704941,0.0017809197217175793,0.3422495727302095,0.8973555316863587
test,G10,190,0.20003747681403783,0.18436294766019715,1.0825006811649582,2.069203988983416,0.5631578947368421,-0.23698438696453128,0.003837942623533519,0.9469986428965649,0.8381052631578947
test,universe,190,0.20392744668241414,0.15020300391469568,1.3129850411695065,2.509775681378522,0.5736842105263158,-0.18195575006743803,0.0037925826399753896,0.9701584359177413,
test,long_short,190,-0.19704583030606648,0.1711762386124218,-1.1941513649186704,-2.282624677039964,0.3894736842105263,-0.5611689280906463,-0.003930968057320529,-0.5515080093590095,
