symbol,date,dir,gap,day_ret,vol_ratio,close_vs_open,ret_126,below_ma200,entry,ret_1,xspy_1,xloc_1,ret_5,xspy_5,xloc_5,ret_10,xspy_10,xloc_10,ret_20,xspy_20,xloc_20,ret_40,xspy_40,xloc_40,ret_60,xspy_60,xloc_60,long_1,lxloc_1,lxspy_1,long_5,lxloc_5,lxspy_5,long_10,lxloc_10,lxspy_10,long_20,lxloc_20,lxspy_20,long_40,lxloc_40,lxspy_40,long_60,lxloc_60,lxspy_60,year,period,gap_bucket,deep
ZTS,2024-04-12,-1,-0.0422785981206985,-0.0783506824720606,3.469429952443596,-0.0376644860191901,-0.148459682971375,True,145.72701549158123,0.0089332377471272,-0.0035948676056214,0.0135261743051182,0.0278078029630469,-0.0029058283623329,0.0437459274324765,-0.0512949272086431,-0.0563649184251164,-0.0266178217039257,-0.1217704484651873,-0.1022149082881143,-0.1086630995239565,-0.1867382225084297,-0.1381722588490519,-0.1746996137099953,-0.1513011501404468,-0.0489601504086092,-0.1509264833725524,-0.0089332377471272,-0.0135261743051182,0.0035948676056214,-0.0278078029630469,-0.0437459274324765,0.0029058283623329,0.0512949272086431,0.0266178217039257,0.0563649184251164,0.1217704484651873,0.1086630995239565,0.1022149082881143,0.1867382225084297,0.1746996137099953,0.1381722588490519,0.1513011501404468,0.1509264833725524,0.0489601504086092,2024,test,4-6%,True
ZTS,2025-02-13,-1,-0.0683805533845151,-0.0514724162202009,4.683805713480869,0.0181491887333828,-0.1197547143970759,True,159.81449190808496,0.0393949970934973,0.0393458201205385,0.0391297579489614,0.0214658271395523,0.0054096981920311,0.0128071253486749,-0.0198805002846882,-0.045383393377207,-0.0272354438912316,0.0165873720142384,-0.0603647145453792,0.0149266791807105,0.0886693511608622,-0.0329972289624772,0.0568566488569545,0.0092304955533163,-0.0317485843791187,-0.0684514615329239,-0.0393949970934973,-0.0391297579489614,-0.0393458201205385,-0.0214658271395523,-0.0128071253486749,-0.0054096981920311,0.0198805002846882,0.0272354438912316,0.045383393377207,-0.0165873720142384,-0.0149266791807105,0.0603647145453792,-0.0886693511608622,-0.0568566488569545,0.0329972289624772,-0.0092304955533163,0.0684514615329239,0.0317485843791187,2025,test,6-10%,True
ZTS,2025-11-04,-1,-0.1352269091340986,-0.1377901424441778,4.238295935907395,-0.0029640530413737,-0.1638687948095308,True,122.283881243052,0.0298711688859276,0.0333366455420818,0.0315388130397063,0.0328501445038141,0.0443424321230653,0.0217439388160478,0.0487921905152237,0.0263409618313138,0.0076283328114518,0.0131239066447143,0.0259342492661035,0.0122766146665688,-0.0138486533741826,0.0008849084876378,-0.1039499804289371,-0.0102537553465156,0.0226602526380068,-0.1867559351928929,-0.0298711688859276,-0.0315388130397063,-0.0333366455420818,-0.0328501445038141,-0.0217439388160478,-0.0443424321230653,-0.0487921905152237,-0.0076283328114518,-0.0263409618313138,-0.0131239066447143,-0.0122766146665688,-0.0259342492661035,0.0138486533741826,0.1039499804289371,-0.0008849084876378,0.0102537553465156,0.1867559351928929,-0.0226602526380068,2025,test,>10%,True
ZTS,2026-05-07,-1,-0.1847689569667806,-0.2149793557479214,8.412871120107962,-0.0370574686026889,-0.2924296769171737,True,86.71551464467323,0.0514200398472478,0.0596761368584161,0.0492518902425631,0.1355931900834098,0.1582701261341857,0.1322569507185783,0.0830279723326326,0.098255224738176,0.0725714569282403,0.0902427509372421,0.0984031590270713,0.0939068464230822,0.1263169958878341,0.1509982133486868,0.1217589984486578,0.1231096162306137,0.1801602879476034,0.1001492855723236,-0.0514200398472478,-0.0492518902425631,-0.0596761368584161,-0.1355931900834098,-0.1322569507185783,-0.1582701261341857,-0.0830279723326326,-0.0725714569282403,-0.098255224738176,-0.0902427509372421,-0.0939068464230822,-0.0984031590270713,-0.1263169958878341,-0.1217589984486578,-0.1509982133486868,-0.1231096162306137,-0.1001492855723236,-0.1801602879476034,2026,test,>10%,True
ASML,2022-07-05,-1,-0.068114700195638,-0.038748072232584,3.114284593353996,0.0315131357573932,-0.453146888680206,True,417.2734218566995,0.0100865438365551,0.0134636721472021,0.0153641707154805,-0.0028620563053169,-0.0058206152399019,0.0123436865457742,-0.1502826101507126,-0.123290532625528,-0.1413583937385616,-0.3054813636520712,-0.2371496180053698,-0.3071506278591715,-0.140684355802938,-0.0981408160748378,-0.0039275173365377,-0.0208596516936705,-0.0467995742608645,0.0136804287353083,-0.0100865438365551,-0.0153641707154805,-0.0134636721472021,0.0028620563053169,-0.0123436865457742,0.0058206152399019,0.1502826101507126,0.1413583937385616,0.123290532625528,0.3054813636520712,0.3071506278591715,0.2371496180053698,0.140684355802938,0.0039275173365377,0.0981408160748378,0.0208596516936705,-0.0136804287353083,0.0467995742608645,2022,train,6-10%,True
ASML,2025-01-27,-1,-0.0812017531307242,-0.0574939383495738,3.48437846612136,0.0258030692395556,-0.1966039078598939,True,669.1603783412451,-0.0067029874407664,0.0018893278762937,-0.0124807951557742,-0.0769886935140333,-0.0796582492475086,-0.0855389721669516,-0.0961697530829541,-0.0870269338191482,-0.0787781098041473,-0.0779816224626726,-0.0865405864587822,-0.1029060327904979,-0.0728882782204376,-0.1098919831171779,-0.0325756336974684,0.0286220606698065,-0.0753861052250497,0.0230781015001371,0.0067029874407664,0.0124807951557742,-0.0018893278762937,0.0769886935140333,0.0855389721669516,0.0796582492475086,0.0961697530829541,0.0787781098041473,0.0870269338191482,0.0779816224626726,0.1029060327904979,0.0865405864587822,0.0728882782204376,0.0325756336974684,0.1098919831171779,-0.0286220606698065,-0.0230781015001371,0.0753861052250497,2025,test,6-10%,True
MSTR,2019-01-30,-1,-0.073551693742732,-0.0788312161261799,6.031372129128968,-0.0056986691516296,-0.0043773747276533,True,12.593999862670898,-0.0075432958603083,0.0012393258227345,0.0020840186755122,-0.0185008578828369,0.0007831471665473,-0.0233266403481841,-0.1150548177212891,-0.0873618653198897,-0.1385002274101549,-0.1235508792144277,-0.0820681200903707,-0.111685483754231,-0.1497538272297116,-0.0960632258785811,-0.1935587410674451,-0.1864380301756065,-0.0850759674780003,-0.2131491154405376,0.0075432958603083,-0.0020840186755122,-0.0012393258227345,0.0185008578828369,0.0233266403481841,-0.0007831471665473,0.1150548177212891,0.1385002274101549,0.0873618653198897,0.1235508792144277,0.111685483754231,0.0820681200903707,0.1497538272297116,0.1935587410674451,0.0960632258785811,0.1864380301756065,0.2131491154405376,0.0850759674780003,2019,train,6-10%,False
MSTR,2022-01-21,-1,-0.075820122839376,-0.1784363417524646,3.998014610430932,-0.1110348985614775,-0.3035333746955614,True,32.0,-0.157656192779541,-0.1534092444729369,-0.1657771474518981,-0.0592187643051147,-0.0501542881504522,-0.0034881859400101,-0.2238750457763672,-0.1993989236970792,-0.2239293918896943,-0.2374062538146972,-0.2459682052752255,-0.3104892100829398,-0.3639999628067016,-0.3462123214781112,-0.4792098848205276,-0.4723124504089355,-0.453036266658182,-0.6164241187242766,0.157656192779541,0.1657771474518981,0.1534092444729369,0.0592187643051147,0.0034881859400101,0.0501542881504522,0.2238750457763672,0.2239293918896943,0.1993989236970792,0.2374062538146972,0.3104892100829398,0.2459682052752255,0.3639999628067016,0.4792098848205276,0.3462123214781112,0.4723124504089355,0.6164241187242766,0.453036266658182,2022,train,6-10%,True
MSTR,2022-05-09,-1,-0.078133489772569,-0.2555396667455346,4.253535420389613,-0.192442370999244,-0.7253325872086265,True,23.958999633789062,0.0587253061279078,0.0610358285505645,0.0665035957444834,0.1589382120614427,0.1637601577774429,0.1355832611830581,0.1470011024234847,0.1438617218007066,0.0105044649618641,-0.0017112720413048,0.042415540421143,-0.082839617750226,0.0838098188930293,0.064974509614909,-0.0656835032065635,-0.2909971296229658,-0.2463198292856652,-0.4615539165698215,-0.0587253061279078,-0.0665035957444834,-0.0610358285505645,-0.1589382120614427,-0.1355832611830581,-0.1637601577774429,-0.1470011024234847,-0.0105044649618641,-0.1438617218007066,0.0017112720413048,0.082839617750226,-0.042415540421143,-0.0838098188930293,0.0656835032065635,-0.064974509614909,0.2909971296229658,0.4615539165698215,0.2463198292856652,2022,train,6-10%,True
MSTR,2022-06-13,-1,-0.265784843087845,-0.251819442293748,4.123705560134336,0.0190208560292195,-0.7467711829218585,True,14.901000022888184,-0.0527481545240393,-0.0557614506024519,-0.0454473454149737,-0.200993213942602,-0.196485858277182,-0.2631119374337958,-0.249043653656158,-0.2295920807851001,-0.2505432924478237,-0.3123280501401904,-0.2977507949383788,-0.3099821856282171,-1.2535401502902657,-1.1287286645175016,-1.1810280405525604,-0.5737199333547991,-0.5014277288228011,-0.6886232837969909,0.0527481545240393,0.0454473454149737,0.0557614506024519,0.200993213942602,0.2631119374337958,0.196485858277182,0.249043653656158,0.2505432924478237,0.2295920807851001,0.3123280501401904,0.3099821856282171,0.2977507949383788,1.2535401502902657,1.1810280405525604,1.1287286645175016,0.5737199333547991,0.6886232837969909,0.5014277288228011,2022,train,>10%,True
