period,n,n_symbols,net_5,hit_5,xspy_5,xloc_5,xloc_lo_5,xloc_hi_5,t_5,net_20,hit_20,xspy_20,xloc_20,xloc_lo_20,xloc_hi_20,t_20,net_60,hit_60,xspy_60,xloc_60,xloc_lo_60,xloc_hi_60,t_60,net_120,hit_120,xspy_120,xloc_120,xloc_lo_120,xloc_hi_120,t_120
all,635,229,-0.0006659401510619898,0.5149606299212598,0.0003683366621458742,-0.00018147457925999703,-0.005336233827197802,0.004879341710967244,-0.06886300150960854,0.01920653345121911,0.6157480314960629,0.0043235544619472195,0.014160347726636841,0.00451097998136881,0.023133899262529376,2.935784159512888,0.07012608597555314,0.6818897637795276,0.018397532532329668,0.05328962048757555,0.036924429612720626,0.0710544138533025,5.98437608333935,0.10352405787186708,0.6566929133858268,0.011321560394307883,0.0654098729872979,0.041575891222050354,0.09165414616495877,5.0311932693459545
train,458,186,-0.002619049848730198,0.5021834061135371,-0.0007078261694100252,-0.002594753586300528,-0.008910356967794304,0.003252660047063494,-0.7728889997119223,0.019633159477412603,0.6200873362445415,0.0038794198618397786,0.012612269386596923,0.0008304660924471874,0.022842453910517143,2.0731737795862233,0.07840171683996863,0.6834061135371179,0.028063152143689787,0.06369789839399492,0.04567291942140043,0.08302728924226295,5.807999857568262,0.11252167449156662,0.6550218340611353,0.02677264500096396,0.07968343122786688,0.050153429404897566,0.11064185200908709,4.920107759423458
test,177,102,0.004387869123130324,0.5480225988700564,0.0031529839889967324,0.006063055280765782,-0.0016957215943756094,0.013266511218721338,1.637123322085264,0.018102608479486776,0.6045197740112994,0.005472784105163086,0.018166109759056512,0.00350161487782411,0.032087806782061135,2.5223049427663247,0.04871230667667015,0.6779661016949152,-0.00661294081231969,0.02635746635684066,-0.0049617588860694705,0.053124046048200035,1.8149520878200363,0.08024208944349201,0.6610169491525424,-0.02865921220370615,0.028476033020175987,-0.007458599124638878,0.06985861030107522,1.4041236057278068
