rule,kind,hold,period,n,net_ret,hit,avg_bars,early_exit,per_bar_bp,rand_net,rand_hit,rand_avg_bars,rand_per_bar_bp,excess,excess_lo,excess_hi,excess_bar_bp,profit_factor
per-day 0.5% / time 60,perday,60,train,586,0.018419278097135693,0.8771331058020477,17.2320819112628,0.7593856655290102,10.68894530097199,-0.010550851650714552,0.7255972696245734,23.595733788395904,-4.471508174034127,0.028970129747850248,0.023185148653522655,0.03537065229705352,15.160453475006118,2.307037110557532
per-day 0.5% / time 60,perday,60,test,362,0.018364932283054775,0.8453038674033149,19.14917127071823,0.7403314917127072,9.590458001249031,-0.008820378828455766,0.7176795580110498,24.32817679558011,-3.6255815232558786,0.02718531111151054,0.018437226543907913,0.0360468782846207,13.21603952450491,1.9966393774016873
per-day 0.5% / time 60,perday,60,all,948,0.018398525792602684,0.8649789029535865,17.964135021097047,0.7521097046413502,10.241810012558627,-0.009890059286096745,0.7225738396624473,23.87542194092827,-4.142360001245793,0.02828858507869943,0.022667027697914094,0.033310527151498466,14.38417001380442,2.1683431774619124
hybrid 2% day 1 then 6% / time 7,hybrid,7,train,586,0.010976262788992192,0.7064846416382252,5.090443686006826,0.40273037542662116,21.562487409820395,-0.002654844054488762,0.5715017064846416,5.474914675767918,-4.849105806596684,0.013631106843480952,0.010417374176189412,0.017192103184605862,26.41159321641708,1.9981308462717375
hybrid 2% day 1 then 6% / time 7,hybrid,7,test,372,0.004562852422805583,0.6317204301075269,5.228494623655914,0.3387096774193548,8.726895122281116,-0.0018628299477244674,0.5486559139784947,5.624193548387097,-3.3121725482912816,0.0064256823705300505,0.0019208369119268298,0.0107136777300249,12.039067670572397,1.3466100131339138
hybrid 2% day 1 then 6% / time 7,hybrid,7,all,958,0.008485877970389457,0.6774530271398748,5.144050104384133,0.3778705636743215,16.496491671333402,-0.0023472978668934406,0.5626304801670147,5.532881002087683,-4.242451384744678,0.010833175837282898,0.008464012835396884,0.013366613590497676,20.738943056078078,1.7168070162720204
hybrid 2% day 1 then 6% / time 10,hybrid,10,train,586,0.013417726241037566,0.7337883959044369,6.679180887372014,0.49829351535836175,20.088879860112453,-0.0033078719124562273,0.5824232081911263,7.42901023890785,-4.452641477234688,0.016725598153493792,0.012473049153674717,0.020880702739502557,24.54152133734714,2.0815300012451265
hybrid 2% day 1 then 6% / time 10,hybrid,10,test,371,0.00729373813325716,0.6684636118598383,7.0161725067385445,0.42587601078167114,10.39560832669384,-0.002134950289728012,0.5633423180592992,7.6493261455525605,-2.791030541911598,0.00942868842298517,0.0047783592693598125,0.014082682621009559,13.186638868605437,1.4972400368883243
hybrid 2% day 1 then 6% / time 10,hybrid,10,all,957,0.011043640987133145,0.7084639498432602,6.8098223615465,0.4702194357366771,16.21722330011726,-0.0028531656198416315,0.5750261233019853,7.514420062695924,-3.796920582076177,0.013896806606974774,0.01074374579624905,0.016954716779082675,20.014143882193437,1.8313971528527246
hybrid 2% day 1 then 6% / time 20,hybrid,20,train,586,0.021328375673587485,0.7986348122866894,10.629692832764505,0.6860068259385665,20.064903105991757,-0.006189496710785724,0.6148464163822526,12.97184300341297,-4.771485986345372,0.02751787238437321,0.022804603180599556,0.033116396862857965,24.83638909233713,2.607574869377864
hybrid 2% day 1 then 6% / time 20,hybrid,20,test,371,0.010671134959618985,0.7466307277628033,11.733153638814017,0.5902964959568733,9.094856581710644,-0.003918908755163914,0.5929919137466307,13.437466307277628,-2.9164045256369966,0.014590043714782898,0.007264281938258555,0.02104289713054794,12.011261107347641,1.5495539602687336
