cost_bps,net_ret,hit,excess,profit_factor
0.0,0.00040636794797452405,0.5671225518552185,0.0003141743548090874,1.0472990752785336
5.0,-9.363205202547635e-05,0.559024047599372,0.00031417435480908746,0.9893719216693907
10.0,-0.0005936320520254768,0.5504710354516156,0.00031417435480908756,0.9342778841437853
