cost_bps,net_ret,hit,excess,profit_factor
0.0,0.00011801799125499499,0.5681541087539624,0.00015853281167417836,1.0128638337553484
5.0,-0.0003819820087450056,0.5623018775908315,0.0001585328116741784,0.9593282757566828
10.0,-0.0008819820087450059,0.5542550597415264,0.0001585328116741785,0.9082461972019582
