group,hold,target,stop,n,net_ret,hit,hit_lo,rand_net,rand_hit,excess,excess_lo,excess_hi,p,profit_factor,target_rate,stop_rate,avg_bars
,3,,0.03,4093,-0.00028146158072594557,0.4497923283655021,0.43460579558283047,-0.0005145488808163577,0.45658441241143416,0.00023308730009041198,-0.0007580922566493208,0.0013507734904051275,0.31,0.9779550060326168,,0.3217688736867823,2.67700952846323
,5,0.01,,4100,4.0769662935522045e-05,0.7946341463414635,0.7819955464374299,-0.00042482993439164305,0.7833414634146342,0.0004655995973271652,-0.0003523324183404671,0.001224357959594016,0.104,1.0050961822719529,0.786829268292683,,2.3182926829268293
,5,0.01,0.02,4104,-0.0016245945439405166,0.6247563352826511,0.6098324039253582,-0.0018174212022712259,0.61817738791423,0.00019282665833070926,-0.0002598771340640329,0.0007142646456135668,0.206,0.7913224467789183,0.6220760233918129,0.3654970760233918,1.5246101364522417
,5,0.01,0.03,4102,-0.0012541212793577626,0.7111165285226718,0.697053650555913,-0.0014919788253032807,0.704534373476353,0.000237857545945518,-0.0003377887939903932,0.0008240408979377457,0.196,0.8502554424712812,0.7067284251584592,0.2508532423208191,1.7996099463676256
,5,0.02,,4093,-0.0002805493990793533,0.6406059125335939,0.6257804094252704,-0.00029587809502832854,0.639701930124603,1.532869594897524e-05,-0.0010311030539874985,0.0011058159975612311,0.46,0.9782993175320714,0.5912533593940875,,3.3415587588565843
,5,0.02,0.02,4098,-0.0010678203448758468,0.4838945827232797,0.4686160064068494,-0.0011149590228251563,0.4841142020497804,4.713867794930944e-05,-0.0005939757998856528,0.0007326823151584174,0.45,0.898938937369704,0.4560761346998536,0.48121034651049294,2.158125915080527
,5,0.02,0.03,4095,-0.0010643394157328302,0.55995115995116,0.5446981069523408,-0.001049492006956272,0.5634920634920635,-1.4847408776557692e-05,-0.0008033314021934171,0.0007278746179672989,0.532,0.9121899242229506,0.5240537240537241,0.34627594627594627,2.5711843711843714
,5,0.03,,4087,-0.0004912326436077159,0.5603131881575728,0.5450461756671909,-0.00022690000507659028,0.5653535600685099,-0.00026433263853112564,-0.001476796130609868,0.0009901131910066822,0.64,0.968126898605777,0.4306337166625887,,3.962564228040127
,5,0.03,0.02,4093,-0.000970453097840942,0.4082580014659174,0.3932927930308858,-0.0008681446476408649,0.414903493769851,-0.00010230845020007692,-0.0008290594653594157,0.0006927276548163888,0.592,0.9187061705793698,0.32225751282677745,0.5370144148546299,2.593696555094063
,5,0.03,0.03,4090,-0.0011372648479784106,0.4797066014669927,0.46442171713546904,-0.000851809447489496,0.4906112469437653,-0.0002854554004889146,-0.0011029635687873711,0.0006476940280243284,0.744,0.9185897809432386,0.37334963325183373,0.39339853300733496,3.0853300733496334
,5,,,4082,-0.00039999386275056697,0.4813816756491916,0.46607828031183646,-0.0005546079080447036,0.48983341499265065,0.00015461404529413646,-0.0014104765401032455,0.0018374383032385706,0.422,0.9778869833347468,,,5.0
,5,,0.02,4090,-0.0007484456533043462,0.3388753056234719,0.3245262417657653,-0.0009199876317577352,0.3496088019559902,0.00017154197845338905,-0.0008309824784753152,0.0012230276524489068,0.34,0.9440552823011804,,0.5924205378973105,3.367237163814181
,5,,0.03,4087,-0.0007469692024919396,0.40714460484462933,0.3921759364153155,-0.0009703649277373936,0.419476388549058,0.00022339572524545363,-0.0010003977665640948,0.0014216815378376704,0.368,0.9528868426861599,,0.43993149009053095,3.9686811842427208
