group,hold,target,stop,n,net_ret,hit,hit_lo,rand_net,rand_hit,excess,excess_lo,excess_hi,p,profit_factor,target_rate,stop_rate,avg_bars
,1,0.01,,4106,0.0004287559134735263,0.6234778373112518,0.6085487544884178,-6.683176118157109e-05,0.5977837311251827,0.0004955876746550973,5.788833156407745e-05,0.000926315840916673,0.004,1.083019080897503,0.5253287871407696,,1.0
,1,0.01,0.02,4106,-0.0010550597836079393,0.553336580613736,0.5380871745279346,-0.0011641426960540351,0.5423526546517292,0.00010908291244609586,-0.00025817427951581274,0.0005062099515175563,0.282,0.8232071454399894,0.4585971748660497,0.22040915733073552,1.0
,1,0.01,0.03,4106,-0.0005294791992700725,0.5932781295664881,0.578172362688823,-0.0008526906364846412,0.5742084754018509,0.00032321143721456843,-5.261710212255632e-05,0.0007553054340560359,0.046,0.9090848314843983,0.49585971748660496,0.09814905017048223,1.0
,1,0.02,,4106,0.00033773954628751033,0.5253287871407696,0.5100380273874248,-9.488697245506203e-05,0.5143205065757428,0.0004326265187425722,-7.287652714270324e-05,0.0009825692043567845,0.042,1.0530949214887657,0.2389186556259133,,1.0
,1,0.02,0.02,4106,-0.0003014509570975519,0.488309790550414,0.47303819996794166,-0.00045779666252310827,0.4848270823185582,0.0001563457054255564,-0.0002655824879851675,0.0006283161888263996,0.228,0.9527370689802018,0.2113979542133463,0.22040915733073552,1.0
,1,0.02,0.03,4106,-5.6074756696112906e-05,0.5114466634193863,0.4961532739012576,-0.0003881414881908127,0.5037018996590356,0.0003320667314946996,-0.0001226907702397352,0.000844842388567984,0.068,0.9913661390811299,0.22625426205552848,0.09814905017048223,1.0
,1,0.03,,4106,0.0002846245491605933,0.5056015586945932,0.4903105885396283,-4.291120087344179e-05,0.5001704822211398,0.000327535750034035,-0.00024176651658787824,0.0008905245654959564,0.11,1.042985293843889,0.11081344374086702,,1.0
,1,0.03,0.02,4106,-5.235722675625128e-05,0.47832440331222603,0.4630723291906664,-0.00022924160675740832,0.4759376522162689,0.0001768843800011572,-0.00029642721317269183,0.0006653292229403707,0.226,0.991861017885176,0.09766195811008281,0.22040915733073552,1.0
,1,0.03,0.03,4106,-2.926309524815233e-06,0.4953726254262055,0.48009091219043465,-0.00020275052596432518,0.4925962006819289,0.00019982421643951004,-0.0003032518766042486,0.0007484503713906379,0.202,0.9995595596036918,0.10277642474427667,0.09814905017048223,1.0
,1,,,4106,0.0002616917510097696,0.49805163175840234,0.4827668762651561,-5.0417451637043236e-05,0.49437408670238675,0.00031210920264681277,-0.00026097934731766453,0.0008949825035907271,0.158,1.038704361728718,,,1.0
,1,,0.02,4106,0.00021246274072100186,0.47613248904042865,0.46088551612651485,-2.652908057007461e-05,0.4737457379444715,0.0002389918212910768,-0.0002880635499125409,0.0007960430496988533,0.19,1.032989105122435,,0.22040915733073552,1.0
