group,hold,target,stop,n,net_ret,hit,hit_lo,rand_net,rand_hit,excess,excess_lo,excess_hi,p,profit_factor,target_rate,stop_rate,avg_bars
bearish,3,0.01,0.02,2009,-0.0023226797622024763,0.5913389746142359,0.569688054346303,-0.00226467000868246,0.590443006470881,-5.8009753520016206e-05,-0.000751386769300105,0.0006244375791606775,0.634,0.7110215202053608,0.5798904927824788,0.3673469387755102,1.424091587854654
bullish,3,0.01,0.02,2096,-0.0008254497883053733,0.6397900763358778,0.618999411681185,-0.0013560560416270699,0.6168893129770993,0.0005306062533216966,-0.0001961754753711641,0.0011792953398027425,0.044,0.8829022366344699,0.6245229007633588,0.31679389312977096,1.463740458015267
bearish,3,0.02,,2004,-0.001880717439791374,0.5828343313373253,0.5611068493039606,-0.0017935258871702544,0.5625249500998004,-8.719155262111974e-05,-0.0013794652338732145,0.0015601688750951745,0.53,0.8483932101944084,0.48403193612774453,,2.350798403193613
bullish,3,0.02,,2094,0.0011319610855456872,0.6060171919770774,0.5849123044862989,0.00071796280244737,0.603629417382999,0.00041399828309831666,-0.0008204644697663892,0.001516802500442602,0.23,1.1155920714223382,0.4894937917860554,,2.396848137535817
bearish,3,0.02,0.02,2005,-0.001845783187399508,0.46733167082294264,0.445575585699634,-0.0018791955647580474,0.4624937655860349,3.341237735853921e-05,-0.0009152967103934263,0.0009293700856256294,0.482,0.8193733780706339,0.3905236907730673,0.4428927680798005,1.8164588528678305
bullish,3,0.02,0.02,2095,5.06088330435456e-05,0.5107398568019093,0.4893338714748163,-0.0003401058123305942,0.5002863961813843,0.0003907146453741399,-0.0005413788737349443,0.0012695864807962273,0.14,1.0055088784081083,0.4167064439140811,0.3971360381861575,1.9298329355608592
bearish,3,,,1999,-0.0034237283814322287,0.4612306153076538,0.439472863052547,-0.0020492122775110106,0.46973486743371684,-0.0013745161039212179,-0.0032360710316909434,0.0005142554241929682,0.932,0.7886775098711677,,,3.0
bullish,3,,,2092,0.002489517602139158,0.5109942638623327,0.48957271963030724,0.0010136066964338342,0.5126195028680688,0.0014759109057053239,-0.00033825636840674684,0.003071784037590289,0.022,1.2076947420992836,,,3.0
bearish,3,,0.02,2001,-0.0015166592737432514,0.3733133433283358,0.35238191728984714,-0.0017092635801723472,0.3812593703148426,0.00019260430642909648,-0.001058970265013578,0.0014634786718617672,0.398,0.8721361543873751,,0.5037481259370314,2.333833083458271
bullish,3,,0.02,2093,0.0011109530296796646,0.42427138079311993,0.40325510541152143,0.00031678100453376266,0.42207357859531774,0.0007941720251459026,-0.0005235743219034997,0.0021997056321319164,0.098,1.10446042708633,,0.451505016722408,2.4457716196846633
